127.0.0.1 - - [05/Dec/2024:22:25:35 +0545] "GET / HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:01:31 +0545] "GET /hello/day6login.jsp HTTP/1.1" 200 2643
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:02:51 +0545] "GET /hello/day5.jsp HTTP/1.1" 200 2449
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:03:03 +0545] "POST /hello/day5logincheck.jsp HTTP/1.1" 500 2832
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:03:18 +0545] "GET /hello/day5.jsp HTTP/1.1" 200 2449
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:03:26 +0545] "POST /hello/day6logincheck.jsp HTTP/1.1" 500 2985
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:09:56 +0545] "POST /hello/day6logincheck.jsp HTTP/1.1" 500 2985
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:10:00 +0545] "GET /hello/day5.jsp HTTP/1.1" 200 2449
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:10:01 +0545] "GET /hello/day5.jsp HTTP/1.1" 200 2449
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:10:01 +0545] "GET /hello/day5.jsp HTTP/1.1" 200 2449
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:10:07 +0545] "POST /hello/day6logincheck.jsp HTTP/1.1" 500 2985
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:12:21 +0545] "GET /hello/day5.jsp HTTP/1.1" 200 2449
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:12:29 +0545] "POST /hello/day6logincheck.jsp HTTP/1.1" 500 2985
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:14:04 +0545] "GET /hello/day5.jsp HTTP/1.1" 200 2449
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:14:11 +0545] "POST /hello/day6logincheck.jsp HTTP/1.1" 500 3028
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:16:10 +0545] "GET /hello/day5.jsp HTTP/1.1" 200 2449
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:16:16 +0545] "POST /hello/day6logincheck.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:16:17 +0545] "GET /hello/day6login.jsp?message=Invalid%20Login HTTP/1.1" 200 2547
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:16:24 +0545] "POST /hello/day5logincheck.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:16:24 +0545] "GET /hello/day5home.jsp HTTP/1.1" 200 208
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:18:01 +0545] "POST /hello/day5logincheck.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:18:01 +0545] "GET /hello/day5home.jsp HTTP/1.1" 200 208
0:0:0:0:0:0:0:1 - - [05/Dec/2024:23:18:09 +0545] "POST /hello/day5logincheck.jsp HTTP/1.1" 500 2832
