127.0.0.1 - - [06/Dec/2024:08:32:35 +0545] "GET / HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:01:51 +0545] "GET /hello/day6login.jsp?message=Invalid%20Login HTTP/1.1" 200 2604
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:01:56 +0545] "POST /hello/day6logincheck.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:01:56 +0545] "GET /hello/day6home.jsp HTTP/1.1" 200 1145
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:02:24 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 260
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:02:27 +0545] "GET /hello/day6edituser.jsp?id=1 HTTP/1.1" 200 266
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:02:37 +0545] "POST /hello/edituserdb.jsp HTTP/1.1" 404 745
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:03:08 +0545] "GET /hello/day6home.jsp HTTP/1.1" 200 1982
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:03:14 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 260
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:08:22 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1802
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:08:25 +0545] "GET /hello/day6edituser.jsp?id=1 HTTP/1.1" 200 270
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:08:34 +0545] "POST /hello/day6edituserdb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:08:34 +0545] "GET /hello/day6home.jsp HTTP/1.1" 200 1982
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:08:40 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1806
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:13:02 +0545] "GET /hello/day6home.jsp HTTP/1.1" 200 1954
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:13:05 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1806
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:13:12 +0545] "GET /hello/day6edituser.jsp?id=1 HTTP/1.1" 200 2326
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:13:17 +0545] "POST /hello/day6edituserdb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:13:17 +0545] "GET /hello/day6home.jsp HTTP/1.1" 200 1954
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:19:40 +0545] "GET /hello/day6login.jsp HTTP/1.1" 200 2550
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:19:49 +0545] "POST /hello/day6logincheck.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:19:49 +0545] "GET /hello/day6login.jsp?message=Invalid%20Login HTTP/1.1" 200 2608
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:20:06 +0545] "POST /hello/day6logincheck.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:20:06 +0545] "GET /hello/day6home.jsp HTTP/1.1" 200 1956
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:20:10 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1805
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:20:14 +0545] "GET /hello/day6edituser.jsp?id=1 HTTP/1.1" 200 2325
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:20:22 +0545] "POST /hello/day6edituserdb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:20:22 +0545] "GET /hello/day6home.jsp HTTP/1.1" 200 1956
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:20:24 +0545] "GET /hello/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:20:24 +0545] "GET /hello/day5.jsp HTTP/1.1" 200 2482
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:22:00 +0545] "GET /hello/day5.jsp HTTP/1.1" 200 2482
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:22:04 +0545] "GET /hello/day6home.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:22:04 +0545] "GET /hello/login.jsp?message=invalid%20session HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:22:06 +0545] "GET /hello/login.jsp?message=invalid%20session HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:22:14 +0545] "GET /hello/day6login.jsp HTTP/1.1" 200 2553
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:22:23 +0545] "POST /hello/day6logincheck.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:22:23 +0545] "GET /hello/day6home.jsp HTTP/1.1" 200 1956
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:22:26 +0545] "GET /hello/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:22:26 +0545] "GET /hello/day5.jsp HTTP/1.1" 200 2479
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:23:05 +0545] "GET /hello/day6home.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:23:05 +0545] "GET /hello/login.jsp?message=invalid%20session HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:23:14 +0545] "GET /hello/day6login.jsp HTTP/1.1" 200 2550
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:23:18 +0545] "POST /hello/day6logincheck.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:23:18 +0545] "GET /hello/day6home.jsp HTTP/1.1" 200 1960
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:23:20 +0545] "GET /hello/day6logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:23:20 +0545] "GET /hello/day6home.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:23:20 +0545] "GET /hello/login.jsp?message=invalid%20session HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:23:58 +0545] "GET /hello/day6login.jsp HTTP/1.1" 200 2550
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:24:03 +0545] "POST /hello/day6logincheck.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:24:03 +0545] "GET /hello/day6home.jsp HTTP/1.1" 200 1960
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:24:04 +0545] "GET /hello/day6logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:24:04 +0545] "GET /hello/day6login.jsp HTTP/1.1" 200 2550
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:24:08 +0545] "POST /hello/day6logincheck.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:24:09 +0545] "GET /hello/day6home.jsp HTTP/1.1" 200 1960
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:24:10 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1802
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:24:12 +0545] "GET /hello/day6edituser.jsp?id=1 HTTP/1.1" 200 2322
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:24:17 +0545] "POST /hello/day6edituserdb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:24:17 +0545] "GET /hello/day6home.jsp HTTP/1.1" 200 1960
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:24:20 +0545] "GET /hello/day6logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:24:20 +0545] "GET /hello/day6login.jsp HTTP/1.1" 200 2550
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:24:27 +0545] "POST /hello/day6logincheck.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:24:27 +0545] "GET /hello/day6home.jsp HTTP/1.1" 200 1957
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:26:20 +0545] "GET /hello/day6home.jsp HTTP/1.1" 200 1957
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:26:21 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1950
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:26:24 +0545] "GET /hello/day6edituser.jsp?id=1 HTTP/1.1" 200 2319
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:26:33 +0545] "POST /hello/day6edituserdb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:26:33 +0545] "GET /hello/day6home.jsp HTTP/1.1" 200 1957
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:26:34 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1950
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:26:36 +0545] "GET /hello/day6deleteuser.jsp?id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:26:36 +0545] "GET /hello/viewuser.jsp HTTP/1.1" 404 743
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:27:38 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1735
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:27:40 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1735
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:27:41 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1735
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:27:44 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1735
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:28:07 +0545] "GET /hello/day6login.jsp HTTP/1.1" 200 2547
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:28:11 +0545] "POST /hello/day6logincheck.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:28:11 +0545] "GET /hello/day6login.jsp?message=Invalid%20Login HTTP/1.1" 200 2601
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:28:18 +0545] "POST /hello/day6logincheck.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:28:18 +0545] "GET /hello/day6login.jsp?message=Invalid%20Login HTTP/1.1" 200 2601
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:28:26 +0545] "GET /hello/day6register.jsp HTTP/1.1" 200 2962
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:28:43 +0545] "POST /hello/day6registerdb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:28:43 +0545] "GET /hello/day6home.jsp HTTP/1.1" 200 1957
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:28:45 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1963
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:28:47 +0545] "GET /hello/day6deleteuser.jsp?id=2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:28:47 +0545] "GET /hello/viewuser.jsp HTTP/1.1" 404 743
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:28:55 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1735
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:30:52 +0545] "GET /hello/day6login.jsp?message=Invalid%20Login HTTP/1.1" 200 2601
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:30:55 +0545] "GET /hello/day6register.jsp HTTP/1.1" 200 2962
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:31:31 +0545] "POST /hello/day6registerdb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:31:31 +0545] "GET /hello/day6home.jsp HTTP/1.1" 200 1957
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:31:33 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1963
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:31:35 +0545] "GET /hello/day6deleteuser.jsp?id=3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:31:35 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1735
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:32:41 +0545] "GET /hello/day6login.jsp HTTP/1.1" 200 2547
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:32:45 +0545] "GET /hello/day6register.jsp HTTP/1.1" 200 2962
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:33:01 +0545] "POST /hello/day6registerdb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:33:01 +0545] "GET /hello/day6home.jsp HTTP/1.1" 200 1957
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:33:03 +0545] "GET /hello/day6logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:33:03 +0545] "GET /hello/day6login.jsp HTTP/1.1" 200 2547
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:33:04 +0545] "GET /hello/day6register.jsp HTTP/1.1" 200 2962
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:33:20 +0545] "POST /hello/day6registerdb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:33:20 +0545] "GET /hello/day6home.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:33:20 +0545] "GET /hello/login.jsp?message=invalid%20session HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:33:30 +0545] "POST /hello/day6registerdb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:33:30 +0545] "GET /hello/day6home.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:33:30 +0545] "GET /hello/login.jsp?message=invalid%20session HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:33:51 +0545] "GET /hello/login.jsp?message=invalid%20session HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:33:52 +0545] "GET /hello/login.jsp?message=invalid%20session HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:33:53 +0545] "GET /hello/login.jsp?message=invalid%20session HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:33:59 +0545] "POST /hello/day6registerdb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:33:59 +0545] "GET /hello/day6home.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:33:59 +0545] "GET /hello/login.jsp?message=invalid%20session HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:34:36 +0545] "GET /hello/login.jsp?message=invalid%20session HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:34:45 +0545] "GET /hello/day6login.jsp HTTP/1.1" 200 2547
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:34:46 +0545] "GET /hello/day6login.jsp HTTP/1.1" 200 2547
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:34:46 +0545] "GET /hello/day6login.jsp HTTP/1.1" 200 2547
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:34:52 +0545] "POST /hello/day6logincheck.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:34:52 +0545] "GET /hello/day6home.jsp HTTP/1.1" 200 1957
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:34:54 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 2197
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:39:17 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1829
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:39:33 +0545] "GET /hello/day6login.jsp HTTP/1.1" 200 2547
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:39:38 +0545] "POST /hello/day6logincheck.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:39:38 +0545] "GET /hello/day6home.jsp HTTP/1.1" 200 1957
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:39:40 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1829
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:40:50 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1829
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:40:52 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1829
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:41:43 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1829
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:41:58 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1829
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:42:00 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1829
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:42:13 +0545] "GET /hello/day6login.jsp HTTP/1.1" 200 2547
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:42:18 +0545] "POST /hello/day6logincheck.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:42:19 +0545] "GET /hello/day6home.jsp HTTP/1.1" 200 1957
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:42:20 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1829
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:44:38 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 2185
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:46:39 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 2187
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:46:46 +0545] "GET /hello/day6deleteuser.jsp?id=7 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:46:46 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1956
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:48:59 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 500 2626
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:49:02 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1956
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:49:03 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 500 2626
